player_id,player,pos,n_seasons,most_recent_year,total_mp,mpg_latest,mpg,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,oreb_per_g,dreb_per_g,treb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,oreb_pct,dreb_pct,treb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_40,obpm,dbpm,bpm,wins,losses,trend_bpm,trend_pts_per_g,trend_ws_per_40,conference,team,team_id,adj_opp_win_pct,opp_win_pct,height_in,weight_lbs,cluster,pca1,pca2,archetype,archetype_score,rank_in_archetype,ast_tov_ratio,three_rate,inside_score,def_composite,is_multi_year,readiness_score
Layla Laws,Layla Laws,F,1,2025,968,31.2,31.200000000000003,3.7,10.0,0.367,0.5,2.2,0.231,3.2,7.800000000000001,0.404,0.392,1.2,2.0,0.583,0.3,3.7,4.0,1.0,2.7,0.2,2.8,1.8,9.0,26.3,0.501,0.273,0.241,6.3,36.6,0.208,0.261,3.2,3.3,17.1,0.36,1.7,2.5,4.2,0.175,3.2,1.0,4.2,11.0,19.0,0.0,0.0,0.0,Metro Atlantic Athletic Conference,Saint Peter's,saint-peters,0.4737,0.463,,,2,3.828853626,-1.520876072,Primary Creator,,,0.3448275862068966,0.2178217821782178,1.2928000000000002,5.4,0,55.61
Jakayla Johnson,Jakayla Johnson,G,1,2025,936,31.2,31.2,5.5,13.8,0.399,1.5,4.3,0.359,4.0,9.5,0.416,0.454,3.3,4.0,0.832,1.0,3.2,4.2,3.3,1.8,0.2,2.9,2.2,15.8,21.8,0.505,0.309,0.287,3.2,11.2,0.07,0.24,3.1,0.6,15.8,0.2789999999999999,2.5,0.8,3.2,0.139,2.8,-0.6,2.2,11.0,19.0,0.0,0.0,0.0,Sun Belt Conference,Louisiana-Monroe,louisiana-monroe,0.5024,0.4899,,,2,3.990457856,0.691120204,Primary Creator,0.5120887403270569,346.0,1.1,0.3093525179856115,1.664,2.8,0,51.0
Koi Love,Koi Love,F,1,2025,999,31.2,31.2,6.7,13.1,0.512,0.5,2.4,0.218,6.2,10.7,0.579,0.532,2.0,3.0,0.674,2.2,4.8,6.9,3.3,2.1,0.8,4.1,2.3,16.0,23.8,0.549,0.186,0.226,7.3,15.900000000000002,0.1159999999999999,0.24,3.6,2.5,21.8,0.2689999999999999,2.2,1.9,4.1,0.165,2.6,0.7,3.3,18.0,14.0,0.0,0.0,0.0,Western Athletic Conference,UT Arlington,texas-arlington,0.4692,0.4697,,,2,4.394535734,-1.436109776,Primary Creator,0.0998120655615296,550.0,0.7857142857142858,0.1818181818181818,3.5898,4.800000000000001,0,56.68
Yvonne Ejim,Yvonne Ejim,F,1,2025,1144,31.2,31.2,8.0,15.1,0.531,0.3,1.3,0.255,7.7,13.8,0.558,0.543,4.3,5.5,0.784,3.2,6.1,9.3,2.5,1.3,1.0,3.0,2.9,20.7,20.4,0.622,0.639,0.106,1.2,10.4,0.06,0.2339999999999999,1.2,1.8,20.1,0.2059999999999999,3.8,0.7,4.5,0.157,6.0,-0.1,5.8,24.0,11.0,0.0,0.0,0.0,West Coast Conference,Gonzaga,gonzaga,0.5415,0.5255,,,3,3.841755648,-1.301100653,Interior Defender,1.094464118888118,85.0,0.8064516129032258,0.0855263157894736,4.296600000000001,3.0,0,57.86
Astera Tuhina,Astera Tuhina,G,1,2025,554,31.2,31.2,2.6,7.2,0.364,1.3,3.7,0.364,1.3,3.5,0.363,0.4569999999999999,1.2,1.6,0.732,0.5,3.2,3.7,3.7,1.2,0.2,1.9,1.7,7.8,20.6,0.494,0.188,0.385,6.8,22.8,0.152,0.157,2.0,2.9,18.4,0.281,1.0,1.0,2.0,0.142,0.8,1.2,2.1,21.0,14.0,0.0,0.0,0.0,West Coast Conference,Washington State,washington-state,0.5339,0.5184,,,2,1.751516824,0.15526213,Primary Creator,0.5290253434155099,339.0,1.85,0.5068493150684932,0.4719,2.4,0,50.36
Aziaha James,Aziaha James,G,1,2025,1193,31.1,31.1,6.799999999999999,15.3,0.445,2.2,6.5,0.333,4.6,8.8,0.528,0.516,2.1,2.9,0.75,0.7,4.1,4.9,2.6,1.1,0.3,2.0,1.8,17.9,21.0,0.476,0.234,0.226,2.8,16.7,0.099,0.192,2.6,3.7000000000000006,13.1,0.2,2.7,2.3,4.9,0.165,5.6,6.0,11.6,28.0,7.0,0.0,0.0,0.0,Atlantic Coast Conference,NC State,north-carolina-state,0.6559,0.6208,,,2,2.513710622,1.161485196,Primary Creator,0.4981779254612655,352.0,1.238095238095238,0.422077922077922,2.4288,3.7,0,61.45
Iyana Moore,Iyana Moore,G,1,2025,994,31.1,31.1,4.2,11.3,0.371,2.0,5.9,0.344,2.2,5.4,0.401,0.461,2.0,2.4,0.831,0.9,1.8,2.7,2.7,1.1,0.2,2.3,2.2,12.4,14.999999999999998,0.4989999999999999,0.524,0.213,3.0,6.5,0.047,0.14,1.8,0.5,15.9,0.212,2.3,0.6,2.9,0.117,3.8,0.6,4.4,22.0,11.0,0.0,0.0,0.0,Southeastern Conference,Vanderbilt,vanderbilt,0.5921,0.5728,,,2,2.23092217,1.57123352,Primary Creator,0.1114847787493697,543.0,1.1250000000000002,0.5175438596491229,0.8822000000000001,1.9,0,47.86
Abby Conklin,Abby Conklin,G,1,2025,898,31.1,31.1,1.9,6.4,0.299,1.4,5.0,0.271,0.5,1.4,0.4,0.405,0.5,0.5,1.0,1.0,2.0,3.0,2.7,1.0,0.2,0.8,0.9,5.7,15.9,0.506,0.539,0.206,6.0,9.0,0.075,0.115,1.9,0.2,14.4,0.21,2.2,1.4,3.6,0.161,-0.4,-1.4,-1.8,29.0,4.0,0.0,0.0,0.0,Northeast Conference,FDU,fairleigh-dickinson,0.3924,0.4018,,,1,0.36924802,1.177095484,Balanced Contributor,0.6898627038848064,278.0,3.0,0.7692307692307693,0.2,2.5999999999999996,0,45.33
Emaia O'Brien,Emaia O'Brien,G,1,2025,933,31.1,31.1,4.9,11.3,0.434,2.0,5.2,0.391,2.9,6.1,0.47,0.524,2.8,3.7,0.766,0.7,3.1,3.8,2.0,1.8,0.1,2.6,1.9,14.7,21.3,0.562,0.46,0.327,2.5,12.1,0.071,0.152,3.2,0.2,16.6,0.243,2.7,0.8,3.5,0.15,2.8,-0.6,2.2,15.0,15.0,0.0,0.0,0.0,Horizon League,Detroit Mercy,detroit-mercy,0.4587,0.4586,,,2,3.538724218,1.259640901,Primary Creator,0.6521229415542851,293.0,0.7407407407407407,0.4561403508771929,1.363,2.7,0,52.95
Liv McGill,Liv McGill,G,1,2025,1149,31.1,31.1,6.2,14.5,0.429,1.3,4.4,0.302,4.9,10.1,0.484,0.475,2.8,3.8,0.734,1.1,3.4999999999999996,4.6,5.2,2.1,0.3,4.4,2.5,16.5,22.9,0.507,0.302,0.259,4.0,11.3,0.078,0.34,3.4999999999999996,1.0,21.1,0.304,3.1,1.2,4.3,0.148,5.3,2.5,7.8,19.0,18.0,0.0,0.0,0.0,Southeastern Conference,Florida,florida,0.583,0.5641,,,2,5.411120119,0.235627987,Primary Creator,0.3495293845899259,419.0,1.1555555555555557,0.3013698630136986,2.3716,3.5999999999999996,0,57.74
Lexie Tarul,Lexie Tarul,G,1,2025,964,31.1,31.1,3.9,10.7,0.363,2.2,6.8,0.329,1.7,4.0,0.423,0.467,1.5,2.0,0.77,0.9,2.7,3.6,1.6,0.9,0.5,2.2,0.8,11.5,15.2,0.495,0.631,0.183,3.7,9.5,0.067,0.135,1.7,1.6,15.8,0.237,1.2,1.3,2.5,0.102,1.0,-2.1,-1.1,16.0,15.0,0.0,0.0,0.0,Metro Atlantic Athletic Conference,Marist,marist,0.4459,0.4515,,,2,2.289355221,1.145525055,Primary Creator,0.2360367479917244,477.0,0.6956521739130435,0.6296296296296297,0.7191,2.7,0,42.83
Josie Gilvin,Josie Gilvin,G,1,2025,994,31.1,31.1,5.2,9.7,0.532,1.6,3.8,0.413,3.6,5.9,0.608,0.613,1.2,1.5,0.796,2.3,4.1,6.3,2.4,2.6,0.8,1.4,2.4,13.1,28.2,0.629,0.39,0.158,8.4,15.8,0.1199999999999999,0.156,4.6,2.9,12.1,0.188,4.2,2.0,6.3,0.252,7.3,2.2,9.5,23.0,9.0,0.0,0.0,0.0,Conference USA,Western Kentucky,western-kentucky,0.4702,0.4751,,,2,2.856720842,0.357959683,Primary Creator,1.7931171111435495,36.0,1.6,0.3877551020408163,2.1888,5.4,0,68.52
Leyla Ozturk,Leyla Ozturk,F,1,2025,901,31.1,31.1,3.9,8.3,0.471,0.0,0.4,0.0,3.9,7.9,0.496,0.471,0.9,1.3,0.667,1.9,4.099999999999999,6.0,1.6,0.9,1.9,1.7,2.6,8.8,16.3,0.487,0.05,0.161,7.3,13.8,0.108,0.109,1.8,6.6,15.8,0.175,1.2,1.8,2.9,0.131,-1.6,-0.2,-1.8,16.0,15.0,0.0,0.0,0.0,Metro Atlantic Athletic Conference,Manhattan,manhattan,0.4427,0.4487,,,3,0.678360533,-3.630685748,Interior Defender,0.6038762018022856,168.0,0.888888888888889,0.0476190476190476,1.9344,4.6,0,43.18
Daylani Ballena,Daylani Ballena,G,1,2025,934,31.1,31.1,4.1,10.5,0.395,0.7,2.4,0.301,3.4,8.0,0.423,0.43,2.5,3.3,0.74,1.0,2.1,3.0,2.8,1.2,0.2,3.0,1.8,11.5,13.6,0.476,0.232,0.318,3.6,7.0,0.053,0.214,2.2,0.5,20.1,0.242,1.0,0.3,1.3,0.058,-1.4,-2.2,-3.6,9.0,21.0,0.0,0.0,0.0,Western Athletic Conference,Southern Utah,southern-utah,0.4951,0.4813,,,2,2.599047531,0.290661148,Primary Creator,-0.4463007011143873,828.0,0.9032258064516128,0.2264150943396226,1.4382,1.7,0,36.89
Skylar Forbes,Skylar Forbes,F,1,2025,1003,31.1,31.1,5.2,12.3,0.421,1.6,4.7,0.333,3.6,7.500000000000001,0.476,0.4859999999999999,3.9,4.3,0.909,1.2,4.8,5.9,1.8,1.5,1.8,3.6,2.4,15.800000000000002,19.7,0.551,0.307,0.133,5.3,11.4,0.084,0.195,2.7,1.3,18.1,0.2189999999999999,2.4,1.9,4.3,0.171,3.9,2.7,6.6,21.0,11.0,0.0,0.0,0.0,Big East Conference,Marquette,marquette,0.5274,0.5233,,,3,4.900937212,-1.402212343,Interior Defender,0.9720290017077414,99.0,0.4864864864864864,0.3790322580645161,1.7136,5.199999999999999,0,57.08
Madison Booker,Madison Booker,F,1,2025,1214,31.1,31.1,6.199999999999999,13.5,0.461,0.6,1.6000000000000003,0.403,5.6,11.9,0.4689999999999999,0.485,2.9,3.5000000000000004,0.8239999999999998,1.8,4.8,6.6,2.6,1.6000000000000003,0.5,2.1,2.5,16.0,26.0,0.527,0.118,0.258,6.3,18.2,0.12,0.158,2.9,1.6000000000000003,12.0,0.256,5.0,3.3,8.4,0.276,8.6,6.6,15.2,35.0,4.0,0.0,0.0,0.0,Southeastern Conference,Texas,texas,0.6712,0.6333,,,2,2.607343391,-0.472929646,Primary Creator,0.8336217313735426,216.0,1.1818181818181817,0.1176470588235294,2.6263999999999994,5.4,0,72.61
Sarah Andrews,Sarah Andrews,G,1,2025,905,31.1,31.1,3.7,10.2,0.366,2.3,6.1,0.367,1.5,4.0,0.366,0.477,1.0,1.9,0.536,0.4,2.9,3.3,5.1,1.4,0.3,2.1,1.9,10.7,20.2,0.558,0.461,0.337,4.0,10.5,0.073,0.184,2.4,1.7,16.6,0.201,2.9,1.7999999999999998,4.7,0.207,5.7,4.9,10.6,28.0,8.0,0.0,0.0,0.0,Big 12 Conference,Baylor,baylor,0.5952,0.5701,,,2,2.525319463,1.600839603,Primary Creator,1.1278626441054067,132.0,2.318181818181818,0.5922330097087379,0.5489999999999999,3.5,0,63.24
Mackenzie Smith,Mackenzie Smith,G,1,2025,1056,31.1,31.1,5.1,11.1,0.463,2.0,4.8,0.409,3.1,6.2,0.505,0.552,2.2,2.8,0.771,1.2,2.6,3.8,1.3,1.0,0.4,2.3,2.4,14.4,20.3,0.58,0.436,0.255,4.5,10.0,0.073,0.089,1.9,1.3,15.8,0.243,3.2,1.8,5.0,0.191,3.5000000000000004,0.8,4.3,24.0,10.0,0.0,0.0,0.0,Atlantic 10 Conference,Saint Joseph's,saint-josephs,0.5624,0.5417,,,2,2.354425263,0.920405602,Primary Creator,0.746448408660936,247.0,0.5416666666666667,0.4285714285714286,1.5655,3.2,0,57.29
Moriah Murray,Moriah Murray,G,1,2025,794,31.1,31.1,3.4000000000000004,8.7,0.396,2.5999999999999996,7.0,0.378,0.8,1.7000000000000002,0.4680000000000001,0.547,0.9,0.9,0.96,0.3,2.2,2.4,2.7,0.9,0.1,2.3,1.1,10.4,13.3,0.474,0.232,0.202,2.1,13.1,0.077,0.245,2.4,1.4999999999999998,25.2,0.171,0.8,0.6,1.4,0.071,1.2,2.2,3.4000000000000004,10.0,19.000000000000004,0.0,0.0,0.0,Big Ten Conference,Penn State,penn-state,0.5558,0.5516,,,2,1.890435091,2.355430478,Primary Creator,0.1998960397926157,491.0,1.1250000000000002,0.7954545454545455,0.3744,1.6,0,43.96
Khloe Lemon,Khloe Lemon,G,1,2025,908,31.1,31.1,5.9,12.3,0.485,3.1,7.1,0.439,2.8000000000000003,5.1,0.549,0.612,3.5,4.8,0.737,1.1,2.9,3.9,1.1,0.4,0.1,2.3,2.4,18.5,16.7,0.516,0.428,0.305,1.9,12.7,0.076,0.3779999999999999,2.3,1.6,24.2,0.198,1.6,0.3,1.9,0.084,1.0,-1.3,-0.3,12.0,19.0,0.0,0.0,0.0,Western Athletic Conference,California Baptist,california-baptist,0.5301,0.5032,,,2,3.57184866,2.251828999,Primary Creator,1.2945731033903,93.0,0.4583333333333333,0.5725806451612903,1.5372000000000003,0.8,0,41.98
Morgan Sieper,Morgan Sieper,G,1,2025,965,31.1,31.1,3.2,9.2,0.345,1.8,5.8,0.313,1.4,3.4,0.4,0.444,0.5,0.6,0.75,0.5,2.5,3.0,2.4,0.9,0.3,2.0,2.0,8.6,10.4,0.455,0.63,0.07,1.8999999999999997,8.3,0.052,0.163,1.7,1.0,17.4,0.183,0.6,0.4,1.1,0.045,-1.2,-1.7,-2.9,10.0,21.0,0.0,0.0,0.0,Sun Belt Conference,Southern Mississippi,southern-mississippi,0.4736,0.4691,,,2,1.174342681,1.63333375,Primary Creator,-0.3083602705016632,758.0,1.1428571428571428,0.6236559139784946,0.5599999999999999,1.6,0,34.67
Jordyn Oliver,Jordyn Oliver,G,1,2025,491,31.0,31.000000000000004,1.9,4.1,0.463,0.0,0.0,0.0,1.9,4.0,0.466,0.463,0.4,0.5,0.8,1.8,2.7,4.5,3.6,1.7,0.4,1.5,1.6,4.1,17.5,0.568,0.402,0.256,7.699999999999999,9.9,0.088,0.089,2.3,1.4,13.8,0.138,1.4,0.5,1.8,0.15,4.9,2.2,7.1,22.0,11.0,0.0,0.0,0.0,Southeastern Conference,Vanderbilt,vanderbilt,0.5921,0.5728,,,3,-0.089089082,-1.385815804,Interior Defender,0.0647949568459451,272.0,2.25,0.0,0.8854,2.6,0,54.64
Grace Slaughter,Grace Slaughter,G,1,2025,993,31.0,31.0,5.1,10.5,0.485,1.8,3.8,0.459,3.3,6.7,0.5,0.568,3.0,3.5,0.858,0.8,2.8,3.6,0.8,0.6,0.2,2.3,0.8,15.000000000000002,21.2,0.615,0.363,0.336,3.0,10.2,0.067,0.057,1.1,0.5,16.0,0.2289999999999999,3.5,0.2,3.7,0.15,7.0,-0.3,6.8,14.0,18.0,0.0,0.0,0.0,Southeastern Conference,Missouri,missouri,0.5876,0.567,,,2,1.916197503,1.125125515,Primary Creator,0.5864485671664075,322.0,0.3333333333333333,0.3584905660377358,1.65,1.0,0,58.77
Jayde Gamble,Jayde Gamble,G,1,2025,991,31.0,31.0,4.3,10.8,0.4,0.9,3.0,0.302,3.4,7.800000000000001,0.438,0.442,2.0,2.9,0.696,0.3,3.6,3.9,2.6,2.0,0.2,2.5,1.5,11.5,18.3,0.475,0.278,0.267,1.3,13.8,0.074,0.203,3.9,0.6,17.1,0.2409999999999999,1.7,2.7,4.3,0.174,-1.1,1.1,0.0,25.0,7.0,0.0,0.0,0.0,Southern Conference,UNC Greensboro,north-carolina-greensboro,0.4591,0.4669,,,2,2.917388761,0.33777461,Primary Creator,0.1766669973356707,505.0,1.0,0.2752293577981651,1.4892,4.9,0,48.3
Kelly Tumlin,Kelly Tumlin,G,1,2025,776,31.0,31.0,2.6,8.3,0.3189999999999999,1.8,6.6,0.271,0.8,1.6,0.512,0.428,1.0,1.4,0.714,0.5,2.8,3.3,1.2,1.0,0.1,2.4,1.3,8.1,7.3,0.452,0.802,0.169,1.5,9.2,0.0529999999999999,0.096,1.7,0.4,21.4,0.172,-0.2,0.1,-0.1,-0.007,-3.8,-3.1,-6.9,4.0,25.0,0.0,0.0,0.0,Big West Conference,Cal State Northridge,cal-state-northridge,0.4318,0.438,,,2,1.470590826,1.673025462,Primary Creator,-0.9974215317525184,1035.0,0.48,0.7857142857142856,0.4096,1.2000000000000002,0,27.92
Britt Prince,Britt Prince,G,1,2025,799,31.0,31.0,4.9,10.6,0.459,1.4,3.6,0.398,3.4,7.0,0.49,0.527,2.3,2.6,0.872,1.0,3.0,4.0,3.8,1.7,0.3,2.6,2.1,13.4,13.7,0.479,0.559,0.262,1.2,12.3,0.069,0.218,3.0,0.1,18.9,0.1639999999999999,1.3,0.7,2.0,0.101,1.9,3.4,5.3,20.999999999999996,12.0,0.0,0.0,0.0,Big Ten Conference,Nebraska,nebraska,0.6159,0.5934,,,2,2.651083202,1.139717641,Primary Creator,-0.2631690934913851,733.0,1.4074074074074072,0.3364485981308411,1.666,2.7,0,46.94
Stefanie Ingram,Stefanie Ingram,G,1,2025,805,31.0,31.0,3.7,9.4,0.395,1.1,3.2,0.353,2.6,6.2,0.417,0.455,0.9,1.4,0.6220000000000001,0.5,3.3000000000000003,3.8,5.0,1.3,0.0,2.9,1.7,9.4,13.3,0.413,0.417,0.326,8.1,13.4,0.107,0.094,2.8,1.2,15.0,0.216,0.3,1.1,1.4,0.07,-0.8,-0.3,-1.1,11.0,21.0,0.0,0.0,0.0,American Athletic Conference,Florida Atlantic,florida-atlantic,0.4798,0.4805,,,2,1.444795661,0.631346312,Primary Creator,-1.4244132812106474,1130.0,1.6666666666666667,0.3368421052631579,1.0842,2.4000000000000004,0,38.52
Zamara Haynes,Zamara Haynes,G,1,2025,961,31.0,31.0,4.1,12.1,0.34,0.5,2.1,0.219,3.6,10.0,0.365,0.358,3.3,4.8,0.68,0.7,2.8,3.5,2.9,1.6,0.2,4.0,2.2,11.9,11.2,0.415,0.171,0.401,2.4,10.1,0.061,0.236,2.9,0.9,21.8,0.271,0.1,1.8,1.9,0.08,-2.3,-0.9,-3.2,14.0,17.0,0.0,0.0,0.0,Mid-Eastern Athletic Conference,Maryland-Eastern Shore,maryland-eastern-shore,0.4867,0.4709,,,2,3.916742569,-0.616391066,Primary Creator,-1.1613154230306768,1088.0,0.7073170731707318,0.1721311475409836,1.314,3.6,0,34.22
Erin Leary,Erin Leary,F,1,2025,845,31.0,31.0,2.8,6.7,0.416,1.0,3.2,0.304,1.8,3.4999999999999996,0.518,0.488,0.8,0.9,0.897,1.4,3.7,5.1,1.8,1.2,1.7,1.0,1.3,7.3,13.7,0.49,0.41,0.183,4.2,7.1,0.0559999999999999,0.247,1.5,0.1,21.3,0.2339999999999999,0.9,0.4,1.3,0.062,-0.5,-3.8,-4.3,11.0,21.0,0.0,0.0,0.0,Metro Atlantic Athletic Conference,Iona,iona,0.4678,0.463,,,3,1.835303594,-0.81800254,Interior Defender,-0.0303458681731075,294.0,1.6363636363636362,0.4705882352941177,0.9324,3.3,0,36.76
Jordan Marshall,Jordan Marshall,F,1,2025,1053,31.0,31.0,3.8,9.4,0.406,0.3,1.5,0.22,3.5,7.9,0.44,0.423,3.7,5.4,0.692,3.2,5.4,8.6,1.0,0.7,0.4,3.4,1.7,11.6,16.4,0.488,0.157,0.572,12.2,18.9,0.157,0.073,1.3,1.2,22.4,0.2369999999999999,1.4,1.3,2.8,0.106,0.4,-1.4,-1.0,18.0,16.0,0.0,0.0,0.0,Conference USA,Louisiana Tech,louisiana-tech,0.5484,0.5182,,,2,2.555810749,-1.940431198,Primary Creator,-1.1670564831342607,1089.0,0.2857142857142857,0.1578947368421052,1.54,2.4000000000000004,0,43.63
Laylay Fantroy,Laylay Fantroy,G,1,2025,1046,31.0,31.0,4.7,10.9,0.433,0.6,2.9,0.219,4.1,8.0,0.511,0.463,2.9,3.9,0.75,2.2,4.3,6.5,1.8999999999999997,2.4,0.8,2.2,2.1,13.0,12.4,0.458,0.539,0.337,3.7999999999999994,5.7,0.047,0.0819999999999999,1.4,0.3,11.6,0.1989999999999999,1.8000000000000005,0.7,2.5,0.095,-1.0,-3.0,-4.0,17.0,16.0,0.0,0.0,0.0,Southwest Athletic Conference,Texas Southern,texas-southern,0.4341,0.4295,,,2,3.069683113,-0.744688812,Primary Creator,-0.7903138441358266,976.0,0.8260869565217389,0.2636363636363636,2.0951,3.9,0,36.99
Madelyn Bischoff,Madelyn Bischoff,G,1,2025,838,31.0,31.0,3.2,9.1,0.348,2.4,6.8,0.35,0.8,2.4,0.344,0.478,1.2,1.4,0.846,0.3,2.6,2.9,1.1000000000000003,0.7,0.1,1.0,0.7,10.0,13.0,0.507,0.741,0.158,1.1000000000000003,9.1,0.052,0.064,1.3,0.5,9.2,0.171,1.5,1.2,2.6,0.126,2.5,0.7,3.2,27.0,8.0,0.0,0.0,0.0,Mid-American Conference,Ball State,ball-state,0.5428,0.5263,,,2,0.59527632,2.190926526,Primary Creator,0.4366444815844362,377.0,1.0000000000000002,0.7391304347826088,0.2752,2.0,0,46.52
Bella Nascimento,Bella Nascimento,G,1,2025,1086,31.0,30.999999999999996,6.6,16.9,0.389,1.7,5.9,0.293,4.9,11.1,0.4389999999999999,0.4389999999999999,1.7,2.3,0.741,0.5,3.5,4.0,2.0,1.6,0.3,2.6,1.6,16.6,18.6,0.4600000000000001,0.346,0.137,1.6,12.2,0.069,0.179,2.9,0.8999999999999999,12.5,0.325,1.3,1.3,2.6,0.095,2.0,-1.6,0.5,16.0,19.0,0.0,0.0,0.0,Coastal Athletic Association,William & Mary,william-mary,0.5171,0.4962,,,2,3.27111256,0.662786043,Primary Creator,0.2194939619328778,484.0,0.7407407407407407,0.3470588235294118,2.1511,3.2,0,44.86
Sabou Gueye,Sabou Gueye,G,1,2025,868,31.0,31.0,4.4,9.7,0.452,0.1,0.8,0.143,4.300000000000001,8.999999999999998,0.478,0.458,2.4,3.2,0.753,1.8,3.3,5.1000000000000005,2.7,2.0,0.8,3.3,2.3,11.3,18.6,0.503,0.077,0.327,6.6,12.5,0.095,0.192,3.6,2.7,22.799999999999997,0.215,1.4,1.3,2.7,0.126,-0.4,-0.6,-1.1,8.999999999999998,21.0,0.0,0.0,0.0,Southwest Athletic Conference,Florida A&M,florida-am,0.417,0.4195,,,3,3.118347752,-1.840686583,Interior Defender,-0.193814420750527,331.0,0.7941176470588236,0.0816326530612245,2.0554,4.1,0,45.41
Amarachi Kimpson,Amarachi Kimpson,G,1,2025,1134,31.0,30.999999999999996,5.2,10.3,0.507,1.2,3.2,0.374,4.0,7.0,0.569,0.566,2.9,3.5,0.8329999999999999,0.5,2.4,2.9,2.3,1.2,0.1,1.4,1.9,14.499999999999998,20.4,0.4580000000000001,0.281,0.157,1.7999999999999998,11.9,0.068,0.28,2.2,0.1,9.0,0.223,3.3,1.4,4.8,0.168,3.5999999999999996,1.3,4.9,26.0,8.0,0.0,0.0,0.0,Mountain West Conference,Nevada-Las Vegas,nevada-las-vegas,0.539,0.5263,,,2,2.119794716,1.069732112,Primary Creator,0.9110810353692989,191.0,1.5333333333333332,0.3076923076923077,2.276,2.7,0,52.4
Tarriyonna Gary,Tarriyonna Gary,G,1,2025,962,31.0,31.000000000000004,4.2,10.6,0.393,2.3,6.1,0.383,1.8,4.5,0.407,0.503,1.3,1.6,0.765,1.5,2.2,3.7,2.0,1.2,0.2,2.1,2.0,11.9,16.4,0.524,0.573,0.155,4.7,7.900000000000001,0.062,0.136,2.1,0.5,15.800000000000002,0.201,2.2,1.3,3.5,0.146,3.2,0.9,4.1,20.0,11.0,0.0,0.0,0.0,American Athletic Conference,Temple,temple,0.5176,0.5162,,,2,1.992970198,1.836496406,Primary Creator,0.4513461441517915,372.0,0.9090909090909092,0.5700934579439252,0.7325999999999999,2.7,0,50.83
Tae'lor Purvis,Tae'lor Purvis,G,1,2025,695,31.0,31.0,2.2,5.300000000000001,0.409,0.5,1.5000000000000002,0.3399999999999999,1.6,3.7999999999999994,0.436,0.457,1.4,2.0,0.689,0.8,2.5,3.3,1.7,2.2,0.1,2.6,2.9,6.2,9.0,0.4749999999999999,0.643,0.101,0.4,11.4,0.062,0.099,1.8999999999999997,1.0,18.8,0.231,-0.3,0.6,0.3,0.018,-0.8,-0.7,-1.5000000000000002,7.0,24.000000000000004,0.0,0.0,0.0,Big East Conference,Xavier,xavier,0.5065,0.5078,,,2,2.107987954,0.352204538,Primary Creator,-1.0328694823146949,1044.0,0.6296296296296295,0.2777777777777778,0.6976,2.9000000000000004,0,34.84
Kelsey Thompson,Kelsey Thompson,G,1,2025,982,31.0,31.000000000000004,3.5,10.0,0.352,0.5,2.4,0.217,3.0,7.6,0.395,0.378,1.9,2.4,0.8,1.8,2.9,4.7,1.8,0.8,0.2,1.8,1.7,9.5,13.9,0.426,0.4979999999999999,0.098,3.2,9.0,0.06,0.1669999999999999,2.3,1.1,14.1,0.2429999999999999,1.1,1.0,2.1,0.087,1.0,-0.4,0.6,18.0,16.0,0.0,0.0,0.0,Sun Belt Conference,Old Dominion,old-dominion,0.5333,0.5159,,,2,1.004140176,0.00011582,Primary Creator,-0.3173733717447251,764.0,0.9473684210526316,0.2376237623762376,1.185,2.0,0,40.07
Ber'Nyah Mayo,Ber'Nyah Mayo,G,1,2025,951,30.9,30.9,3.7,9.3,0.404,0.7,2.7,0.274,3.0,6.5,0.458,0.444,2.9,3.6,0.805,0.6,2.2,2.8,3.3,1.4,0.1,1.7,1.4,11.2,11.3,0.543,0.566,0.102,2.7,10.1,0.063,0.089,1.6,0.4,18.7,0.1239999999999999,1.1,1.1,2.2,0.093,2.0,1.2,3.2,16.0,15.0,0.0,0.0,0.0,Big East Conference,St. John's (NY),st-johns-ny,0.5385,0.5305,,,2,1.39153428,0.619144514,Primary Creator,-0.1789853839275841,700.0,1.8333333333333333,0.2872340425531915,1.374,2.6,0,46.55
Maya Wong,Maya Wong,G,1,2025,1005,30.9,30.9,2.7,6.1,0.447,1.5,3.5,0.438,1.2,2.6,0.458,0.573,1.8,2.4,0.742,0.1,2.2,2.4,4.2,0.6,0.2,2.2,2.2,8.8,26.7,0.608,0.228,0.381,7.8,21.2,0.149,0.17,2.1,1.7,14.2,0.214,4.4,1.1,5.4,0.216,5.3,0.6,5.8,24.0,13.0,0.0,0.0,0.0,Missouri Valley Conference,Illinois State,illinois-state,0.462,0.4648,,,2,1.726042243,0.646784475,Primary Creator,1.2450905837985484,108.0,1.826086956521739,0.5645161290322581,0.5496,1.9,0,63.54
